medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_mins, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2010000531,2010000531,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:42:00,3,37,9.44,-73.938271,40.712559,-73.98114,40.779968
2010000532,2010000532,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:26:00,5,21,4.39,-74.01503,40.597214,-73.995834,40.593933
2010000533,2010000533,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:21:00,1,16,2.90,-74.005135,40.748131,-73.987808,40.721031
2010000534,2010000534,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:17:00,3,12,2.25,-74.006187,40.740246,-73.978058,40.726494
2010000535,2010000535,VTS,1,,2010-01-01 00:05:00,2010-01-01 00:26:00,2,21,5.45,-74.000252,40.730022,-73.952148,40.786346
2010000536,2010000536,CMT,1,0,2010-01-01 00:05:01,2010-01-01 00:17:32,2,12.52,2.50,-74.005135,40.751419,-73.981552,40.728821
2010000537,2010000537,CMT,1,0,2010-01-01 00:05:01,2010-01-01 00:16:58,1,11.950000000000000,3.00,-73.959381,40.713737,-73.982422,40.727413
2010000538,2010000538,CMT,1,0,2010-01-01 00:05:01,2010-01-01 00:18:20,1,13.32,5.30,-73.949348,40.802296,-73.929596,40.855091
2010000539,2010000539,CMT,1,0,2010-01-01 00:05:02,2010-01-01 00:38:51,1,33.82,8.30,-73.993324,40.721851,-73.957932,40.821247
2010000540,2010000540,CMT,1,0,2010-01-01 00:05:02,2010-01-01 00:26:48,4,21.77,4.10,-73.981659,40.758743,-74.005058,40.719151
2010000541,2010000541,CMT,1,0,2010-01-01 00:05:02,2010-01-01 00:11:30,1,6.4700000000000000,1.50,-73.997116,40.733391,-74.005775,40.717579
2010000542,2010000542,CMT,1,0,2010-01-01 00:05:03,2010-01-01 00:15:10,3,10.120000000000000,2.70,-73.980225,40.754433,-74.001114,40.722389
2010000543,2010000543,CMT,1,0,2010-01-01 00:05:03,2010-01-01 00:29:38,1,24.580000000000000,12.10,-74.000435,40.727314,-73.917824,40.871014
2010000544,2010000544,DDS,1,,2010-01-01 00:05:04,2010-01-01 00:24:09,1,19.080000000000000,11.00,-73.971077,40.761971,-73.956352,40.767895
